Material ;Materialbeschreibung ;Liefereinheit;Maßeinheit ;Bearbeitbares Material ;Industrie;Katalogbeschreibung ;EAN/UPC;EAN in Auftragseinheit ;Materialklassifizierung ;UNSPSC Klassifizierung ;Statische Warennummer ;Herkunftsland ;Lager ;Arbeitshöchstgeschwindigkeit;Max. RPM ;Einheit;Bruttogewicht ;Nettogewicht ;Gewichtseinheit ;Form;Formzusatz;Form beschreibung;Korngröße ;Spezifikation ;Abmessung ;Hauptabmessung 1;Hauptabmessung 12;Hauptabmessung 3;Hauptabmessung 5;Hauptbild ;Bild Frontansicht;Bild Rückansicht ;Bild Seitenansicht ;Bild isometrisch ;Gruppenbild ;Bild Detail ;Anwendungsbild ;Qualitätslinie ;Level 1 ID;Level 1;Level 2 ID;Level 2;Level 3 ID;Level 3;Level 4 ID;Level 4;Materialbezeichnung ;Materialbezeichnung (ohne Tyrolit);Materialbezeichnung (60 Zeichen);Materialbezeichnung (50 Zeichen);Materialbezeichnung (40 Zeichen);Materialbezeichnung (30 Zeichen);Materialuntertitel (30 Zeichen);Titel Produktbeschreibung ;Produktuntertitel ;Beschreibung Kurztext ;Beschreibung Langtext ;Anwendung 1;Anwendung 2;Anwendung 3;Empfehlung 1 ;Empfehlung 2;Empfehlung 3;Empfehlung 4;Empfehlung 5;Produktvorteil 1 ;Produktvorteil 2;Produktvorteil 3;Produktvorteil 4;Produktvorteil 5;Materialgruppe ;Video 1 ;Video 1 Kategorie ;Video 2 ;Video 2 - Kategorie;Video 3 ;Video 3 - Kategorie ;Video 4;Video 4 - Kategorie ;Video 5 ;Video 5 - Kategorie 
858531;1A1R 200x1,2x20 D126C100B53ST;1;ST;Hartmetall;"Trennen global;Präzision Handel;B2C Shop";1A1R GERADE SCHLEIFSCHEIBE;9003178585318;9009018585319;21011311;31191506;68042100;AT;S;63;0;rpm;0,347;0,203;kg;1A1R;R;;126;1,2 - 7;D x T x H;200 x 1,2 x 20;200;1,2;20;33899__1a1r_150x1x20_1-7_b151c100b53_tn494701_front_mdb.jpg;33899__1a1r_150x1x20_1-7_b151c100b53_tn494701_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20108;Stationäre Trennscheiben;249;Stationäre Trennmaschine;33899;PREMIUM Trennen von rotierenden Werkzeugen für Hartmetall;Tyrolit Diamanttrennscheibe 200x1,2x20 mm D126 B PREMIUM Hartmetall;Diamanttrennscheibe 200x1,2x20 mm D126 B PREMIUM Hartmetall;Tyrolit Diamanttrennscheibe 200x1,2x20 mm PREMIUM Hartmetall;Tyrolit Diamanttrennscheibe 200x1,2x20 Hartmetall;Tyrolit Diamanttrennscheibe 200x1,2x20;Tyrolit Diamanttrennscheibe;PREMIUM 200x1,2x20 Hartmetall;PREMIUM Trennen von rotierenden Werkzeugen;für Hartmetall;Diamant-Hochleistungstrennscheibe zum stationären Nasstrennen von rotierenden Werkzeugen aus Hartmetall. Geeignet für alle gängigen stationären Trennmaschinen. ;Die PREMIUM Diamant-Trennscheibe von Tyrolit bietet Ihnen zahlreiche Vorteile bei der Bearbeitung von rotierenden Werkzeugen aus Hartmetall. Dank des innovativen Bindungssystems, in Kombination mit der passenden Kornqualität, können perfekte Schnittleistungen und höchste Standzeiten erreicht werden. Der äußerst kühle Schnitt dieser Werkzeuge führt zu präzisesten Ergebnissen und optimaler Verschleißfestigkeit, wodurch Ihre Fertigungsprozesse auf ein neues Leistungsniveau gehoben werden.;Diamant-Hochleistungstrennscheibe für die Anwendung auf Hartmetall;Zum Nasstrennen auf stationären Maschinen ;;Max. Arbeitshöchstgeschwindigkeit von 50 m/s mit manuellem oder automatischem Vorschub;;;;;Perfekte Schnittleistung dank innovativem Bindungssystem und passender Kornqualität ;;;;;DPD20;;;;;;;;;;
860404;SMGV II;1;ST;Materialunabhängig;Bau-Profi ;SMGV MONTAGEVORRICHTUNG;9003178604040;9009018604041;;;82055980;AT;;0;0;rpm;0,309;0,309;kg;SMGV;;;0;VPE = 1 Stk.;"Y;AUF";II;0;0;0;582__smgv_tn860404_mdb.jpg;582__smgv_tn860404_mdb.jpg;;;;;;;Keine Qualitätslinie;20011;Diamantwerkzeuge;20031;Zubehör;315;Seilsäge;582;Montagevorrichtung Zubehör Sägeseil;Tyrolit II Montagevorrichtung ;II Montagevorrichtung  ;II Montagevorrichtung ;II Montagevorrichtung ;II Montagevorrichtung;II Montagevorrichtung;;Montagevorrichtung;Zubehör Sägeseil;Montagevorrichtung für Gelenkverschluss und Ersatzstift.;;;;;;;;;;Einfaches Handling.;;;;;ZZZ50;;;;;;;;;;
861009;1 150x20x32 C60K5V15;1;ST;"Hartmetall;Guss";"Präzision Handel;B2C Shop";1 GERADE SCHLEIFSCHEIBE;9003178610096;;21011311;31191506;68042230;CZ;X;40;0;rpm;0,7;0,66;kg;1;;gerade Schleifscheibe;60;C 60 K5 V15;D x T x H;150 x 20 x 32;150;20;32;855__1_200x20x20_c120j5v15_tn34163216_front_mdb.jpg;855__1_200x20x20_c120j5v15_tn34163216_front_mdb.jpg;855__1_sn3209_front_mdb.jpg;;;;855__1_200x20x20_c120j5v15_tn34163216_front_mdb.jpg;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20053;Schleifbockscheiben;134;Schleifbock;855;Schleifbockscheiben keramisch konventionell für Hartmetall und Gusseisen;Tyrolit Schleifbockscheibe keramisch 150x20x32 mm C60 K5 V Hartmetall;Schleifbockscheibe keramisch 150x20x32 mm C60 K5 V Hartmetall;Tyrolit Schleifbockscheibe 150x20x32 Hartmetall;Tyrolit Schleifbockscheibe 150x20x32 mm;Tyrolit Schleifbockscheibe 150x20x32;Tyrolit Schleifbockscheibe;keramisch 150x20x32 mm;Schleifbockscheiben keramisch konventionell;für Hartmetall und Gusseisen;Hochwertige keramisch konventionelle Schleifscheibe zum Schärfen von Vollhartmetall- oder hartmetallbestückten Werkzeugen sowie für die Bearbeitung von Werkstücken aus Gusseisen. Geeignet für den Schleifbock. ;Beim Schärfen von Vollhartmetall- oder hartmetallbestückten Werkzeugen sollten nur Scheiben mit Siliciumcarbid-Spezifikationen verwendet werden. Auf Grund ihrer speziellen Kornform erhalten Sie damit gute Ergebnisse auch auf sehr harten Werkstücken. Diese Scheibe kann auch zusätzlich für Gusseisen eingesetzt werden. Ein Reduzierringset ist bereits in der Verpackung enthalten (< H: 127mm) und kann auch nachbestellt werden.;Zum Schärfen von Vollhartmetall- oder hartmetallbestückten Werkzeugen sowie für die Bearbeitung von Werkstücken aus Gusseisen;;;Ein Reduzierringset ist bereits in der Verpackung enthalten und kann auch nachbestellt werden;;;;;Freischneidend;Optimierte Korngröße;;;;AKV10;;;;;;;;;;
862410;6A9 100x40x27 D39C75B52AL;1;ST;Hartmetall;Präzision Handel;6A9 03577G SCHLEIFTOPF;9003178624109;;21011313;31191506;68042100;AT;S;50;0;rpm;0,353;0,252;kg;6A9;;;39;3 - 10;D x T x H;100 x 40 x 27;100;40;27;33020__6a9z_sn365225_front_mdb.jpg;33020__6a9z_sn365225_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20055;Sägeschärfscheiben;31316;Sägeschärfscheiben;33020;Kunstharzgebundene Diamantscheiben für den Rückenschliff für Hartmetall;Tyrolit Diamant Schleifscheibe 100x40x27 mm D39 B Freiflächenschliff Hartmetall;Diamant Schleifscheibe 100x40x27 mm D39 B Freiflächenschliff Hartmetall;Tyrolit Diamant Schleifscheibe 100x40x27 Hartmetall;Tyrolit Schleifscheibe 100x40x27 Hartm.;Tyrolit Schleifscheibe 100x40x27;Tyrolit Schleifscheibe;100x40x27 Hartmetall;Kunstharzgebundene Diamantscheiben für den Rückenschliff;für Hartmetall;Kunstharzgebundene Diamantscheibe für den Freiflächenschliff von Werkstücken aus Hartmetall. Geeignet für Sägeschärfautomaten.;Diese kunstharzgebundene Diamantscheibe ist in Topfform und als Umfangsscheibe erhältlich. Zusätzlich wählen Sie aus Ausführungen mit Einzel und Doppelbelag D126/D46. Bei Doppelbelagscheiben wird durch die Kombination von zwei Korngrößen und einer hohen Konzentration eine sehr gute Schneidenqualität erzielt. Sie erhalten dieses Produkt für alle gängigen Schärfautomaten in den Durchmessern 100 - 125 mm.;Für den Freiflächenschliff (Rückenschliff) von Werkstücken aus Hartmetall;;;;;;;;Lange Standzeiten und sehr gute Zerspanungsleistung;Hohe Wirtschaftlichkeit;Beste Schneidenqualität;;;DPD10;;;;;;;;;;
863284;41N 200x3x32 A60P4B68;10;ST;"HSS;Stahl";"Trennen global;Präzision Handel";41N GERADE TRENNSCHLEIFSCHEIBE;9003178632845;9009018632846;21011315;31191506;68042212;AT;X;80;0;rpm;0,232;0,213;kg;41N;N;gerade Trennscheibe gewebelos;60;A 60 P4 B68;D x T x H;200 x 3 x 32;200;3;32;938__41n_200x2x20_a60n4b2_tn6710_front_mdb.jpg;938__41n_200x2x20_a60n4b2_tn6710_front_mdb.jpg;;;938__41n_200x2x20_a60n4b2_tn6710_iso_mdb.jpg;;;;Keine Qualitätslinie;19999;Trennscheiben;20108;Stationäre Trennscheiben;249;Stationäre Trennmaschine;938;PREMIUM Labortrennscheiben für Stahl und HSS;Tyrolit Labortrennscheibe gerade 200x3x32 mm A60 P4 B PREMIUM Stahl/HSS;Labortrennscheibe gerade 200x3x32 mm A60 P4 B PREMIUM Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32 mm PREMIUM Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32 Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32;Tyrolit Labortrennscheibe;PREMIUM 200x3x32 Stahl/HSS;PREMIUM Labortrennscheiben;für Stahl und HSS;Hochleistungs-Labortrennscheibe zum Trockentrennen von Laborproben aus Stahl und HSS. Geeignet für stationäre Trennmaschinen und Sägeschärfautomaten.;Die PREMIUM Labortrennscheiben sind perfekt für das Trockentrennen von Laborproben aus Stahl und HSS auf stationären Trennmaschinen und Sägeschärfautomaten geeignet. Höchste Leistungswerte bei deutlich reduziertem Werkzeugverschleiß zeichnen dieses Produkt aus, was Ihre Prozesse hinsichtlich Wirtschaftlichkeit und Effizienz klar optimiert.;Für die Anwendung auf Stahl und HSS;Zum Trockentrennen auf stationären Maschinen und Sägeschärfautomaten ;;Werkstück bei der Bearbeitung fixieren und Scheibe keiner Seitenlast aussetzen;Max. Arbeitshöchstgeschwindigkeit von 63m/s beachten;;;;Höchste Leistung bei deutlich reduziertem Werkzeugverschleiß;;;;;ABT60;;;;;;;;;;
863284;41N 200x3x32 A60P4B68;10;ST;"HSS;Stahl";"Trennen global;Präzision Handel";41N GERADE TRENNSCHLEIFSCHEIBE;9003178632845;9009018632846;21011315;31191506;68042212;AT;X;80;0;rpm;0,232;0,213;kg;41N;N;gerade Trennscheibe gewebelos;60;A 60 P4 B68;D x T x H;200 x 3 x 32;200;3;32;33896__41n_200x2x20_a60n4b2_tn6710_front_mdb.jpg;33896__41n_200x2x20_a60n4b2_tn6710_front_mdb.jpg;;;33896__41n_200x2x20_a60n4b2_tn6710_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20108;Stationäre Trennscheiben;249;Stationäre Trennmaschine;33896;PREMIUM Labortrennscheiben für Stahl und HSS;Tyrolit Labortrennscheibe gerade 200x3x32 mm A60 P4 B PREMIUM Stahl/HSS;Labortrennscheibe gerade 200x3x32 mm A60 P4 B PREMIUM Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32 mm PREMIUM Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32 Stahl/HSS;Tyrolit Labortrennscheibe 200x3x32;Tyrolit Labortrennscheibe;PREMIUM 200x3x32 Stahl/HSS;PREMIUM Labortrennscheiben;für Stahl und HSS;Hochleistungs-Labortrennscheibe zum Trockentrennen von Laborproben aus Stahl und HSS. Geeignet für stationäre Trennmaschinen und Sägeschärfautomaten.;Die PREMIUM Labortrennscheiben sind perfekt für das Trockentrennen von Laborproben aus Stahl und HSS auf stationären Trennmaschinen und Sägeschärfautomaten geeignet. Höchste Leistungswerte bei deutlich reduziertem Werkzeugverschleiß zeichnen dieses Produkt aus, was Ihre Prozesse hinsichtlich Wirtschaftlichkeit und Effizienz klar optimiert.;Für die Anwendung auf Stahl und HSS;Zum Trockentrennen auf stationären Maschinen und Sägeschärfautomaten ;;Werkstück bei der Bearbeitung fixieren und Scheibe keiner Seitenlast aussetzen;Max. Arbeitshöchstgeschwindigkeit von 63m/s beachten;;;;Höchste Leistung bei deutlich reduziertem Werkzeugverschleiß;;;;;ABT60;;;;;;;;;;
8641;6 100x50x20 SD33A80KK5VK3;1;ST;"Stahl;HSS";"Präzision Handel;B2C Shop";6 ZYLINDRISCHER SCHLEIFTOPF;9003170086417;9009010086418;21011313;31191506;68042230;CZ;S;32;0;rpm;0,447;0,41;kg;6;;zylindrische Schleiftöpfe;80;W10 / E10;D x T x H;100 x 50 x 20;100;50;20;33035__6_sn5889_iso_mdb.jpg;33035__6_sn5889_iso_mdb.jpg;;;33035__6_sn5889_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20054;Werkzeugschleifscheiben;31317;Werkzeugschleifscheiben;33035;Keramische Schleifscheiben für den Trockenschliff für Stahl und HSS;Tyrolit Schleiftopf Trockenschliff 100x50x20 mm 89A80 K5 V Stahl/HSS;Schleiftopf Trockenschliff 100x50x20 mm 89A80 K5 V Stahl/HSS;Tyrolit Schleiftopf 89A80 K5 V 100x50x20 Stahl/HSS;Tyrolit Schleiftopf 100x50x20 Stahl/HSS;Tyrolit Schleiftopf 100x50x20;Tyrolit Schleiftopf;100x50x20 Stahl/HSS;Keramische Schleifscheiben für den Trockenschliff;für Stahl und HSS;Keramisch konventionelle Schleifscheibe für die Bearbeitung aller spanabhebenden Werkzeuge für die Holz- und Metallindustrie sowie diverser Schermesser.;Mit diesem Werkzeug schleifen sie sämtliche spanabhebenden Werkzeuge für die Holz- und Metallindustrie sowie diverse Schermesser. Bei diesen Produkten handelt es sich um Teller- und Topfscheiben mit Edelkorund weiß bzw. Sinterkorundmischungen, welche im Trockenschliff angewandt werden. Durch die abgestimmte Spezifikation dieses Werkzeuges werden Verfärbungen an den Werkstücken verhindert.;Für die Bearbeitung sämtlicher spanabhebender Werkzeuge für die Holz- und Metallindustrie sowie diverser Schermesser aus Stahl und HSS;;;;;;;;Universeller Einsatz auf Stahl;Keine Werkstückverfärbungen;Individuell abstimmbar;;;AKV50;;;;;;;;;;
86734;4A2 125x10x20 D64C50B73AL;1;ST;Hartmetall;Präzision Handel;4A2 SCHLEIFTELLER;9003170867344;9009010867345;21011313;31191506;68042100;AT;S;50;0;rpm;0,33;0,192;kg;4A2;;;64;5 - 2;D x T x H;125 x 10 x 20;125;10;20;33045__4a2_sn86734_front_mdb.jpg;33045__4a2_sn86734_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20054;Werkzeugschleifscheiben;31317;Werkzeugschleifscheiben;33045;CNC-Werkzeugschleifscheiben kunstharzgeb. Diamant für den Trockenschliff für Hartmetall;Tyrolit Diamant Schleifteller Trockenschliff 125x10x20 mm D64 B Stahl/HSS;Diamant Schleifteller Trockenschliff 125x10x20 mm D64 B Stahl/HSS;Tyrolit Schleifteller D64 B 125x10x20 Stahl/HSS;Tyrolit Schleifteller 125x10x20 Stahl/HSS;Tyrolit Schleifteller 125x10x20;Tyrolit Schleifteller;125x10x20 Stahl/HSS;CNC-Werkzeugschleifscheiben kunstharzgeb. Diamant für den Trockenschliff;für Hartmetall;Kunstharzgebundene Diamant-Schleifscheibe für den Trockenschliff aller spanabhebenden Werkzeuge aus Hartmetall in der Holz- und Metallindustrie sowie diverser Schermessern. Geeignet für CNC-Schleifmaschinen.;Dieses Werkzeug ermöglicht Ihnen das Schleifen sämtlicher spanabhebenden Werkzeuge aus Hartmetall für die Holz- und Metallindustrie sowie diverser Schermesser. Bei diesen Produkten handelt es sich um Teller- und Topfscheiben im Diamant-Korngrößenbereich D181 - D64. Diamantscheiben besitzen im Vergleich zu Siliciumcarbidscheiben einen wesentlich geringeren Verschleiß und eine höhere Maßhaltigkeit.;Für den Trockenschliff aller spanabhebenden Werkzeuge aus Hartmetall in der Holz- und Metallindustrie sowie diverser Schermessern;;;;;;;;Universeller Einsatz;Hohe Standzeiten;Kühler Schliff;;;DPD10;;;;;;;;;;
867598;1 300x40x51 89A60M5AV217;1;ST;"Stahl;HSS";"Präzision Handel;B2C Shop";1 GERADE SCHLEIFSCHEIBE;9003178675989;;21011311;31191506;68042230;CZ;X;40;0;rpm;6,138;6,138;kg;1;;gerade Schleifscheibe;60;89A60M5AV217;D x T x H;300 x 40 x 51;300;40;51;854__1_sn2699_front_mdb.jpg;854__1_sn2699_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20053;Schleifbockscheiben;134;Schleifbock;854;Schleifbockscheiben keramisch konventionell für hochlegierte Stähle und HSS;Tyrolit Schleifbockscheibe keramisch 300x40x51 mm A60 M5 V Stahl/HSS;Schleifbockscheibe keramisch 300x40x51 mm A60 M5 V Stahl/HSS;Tyrolit Schleifbockscheibe 300x40x51 Stahl/HSS;Tyrolit Schleifbockscheibe 300x40x51 mm;Tyrolit Schleifbockscheibe 300x40x51;Tyrolit Schleifbockscheibe;keramisch 300x40x51 mm;Schleifbockscheiben keramisch konventionell;für hochlegierte Stähle und HSS;Hochwertige keramisch konventionelle Schleifscheibe zum Schleifen und Schärfen von temperaturempfindlichen Stählen und HSS-Werkzeugen. Geeignet für den Schleifbock. ;Diese Scheibe wird bevorzugt eingesetzt zum Schleifen und Schärfen von temperaturempfindlichen Stählen und HSS-Werkzeugen. Der Einsatz von Edelkorund erzeugt einen besonders kühlen Schliff, um das Werkstück nicht zusätzlich thermisch zu belasten. Wir bieten Ihnen ein großes Spektrum an Dimensionen, um die gängigsten Anwendungen abzudecken. Ein Reduzierringset ist bereits in der Verpackung enthalten und kann auch nachbestellt werden.;Zum Schleifen und Schärfen von temperaturempfindlichen Stählen und HSS-Werkzeugen;;;Ein Reduzierringset ist bereits in der Verpackung enthalten und kann auch nachbestellt werden;;;;;Kühler Schliff;Hohe Laufruhe;;;;AKV20;;;;;;;;;;
867603;1 200x2,5x32 SA80L4VN-MOD 63;10;ST;"Stahl;HSS";Präzision Handel;1 GERADE SCHLEIFSCHEIBE;9003178676030;9009018676031;21011311;31191506;68042230;AT;S;63;6050;rpm;0,219;0,175;kg;1;;gerade Schleifscheibe;80;SA 80 L4 VN-M OD /63;D x T x H;200 x 2,5 x 32;200;2,5;32;32554__1f_sn805008_front_mdb.jpg;32554__1f_sn805008_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20055;Sägeschärfscheiben;31316;Sägeschärfscheiben;32554;Schleifwerkzeuge für Sägeschärfautomaten für Kreissägen und stellitierte Band- und Gattersägen;Tyrolit Sägeschärfschleifscheibe 200x2,5x32 mm SA80 L4 V gerade Stahl/HSS;Sägeschärfschleifscheibe 200x2,5x32 mm SA80 L4 V gerade Stahl/HSS;Tyrolit Sägeschärfschleifscheibe 200x2,5x32 Stahl/HSS;Tyrolit Sägenschleifscheibe 200x2,5x32 Stahl/HSS;Tyrolit Sägenschleifscheibe 200x2,5x32;Tyrolit Sägenschleifscheibe;200x2,5x32 Stahl/HSS;Schleifwerkzeuge für Sägeschärfautomaten;für Kreissägen und stellitierte Band- und Gattersägen;Hochwertiges Schleifwerkzeug für den Trocken- und Nassschliff von HSS, CV und stellitierte Sägen. Geeignet für Sägeschärfautomaten.;Tyrolit bietet Ihnen ein breites Sortiment an Werkzeugen, abgestimmt auf diverse Schleifmaschinen und Zahnteilungen. Diese sind für Trocken- und Nassschliff für HSS, CV und stellitierte Sägen geeignet. Die Produkte sind erhältlich in unterschiedlichen Randprofilen Form 1, 1F, 1C im Durchmesserbereich von 150 - 350 mm.;Für den Trocken- und Nassschliff von HSS, CV und stellitierte Sägen;;;;;;;;Hohe Profilhaltigkeit;Für Nassschliff;Auf Oberflächenanforderung angepasst;;;AKV10;;;;;;;;;;
86883;11V9 100x35x20 BL126-3-PD STARTEC-BASIC;1;ST;"Stahl;HSS";"Präzision Handel;B2C Shop";11V9 KEGELIGER SCHLEIFTOPF;9009010868830;9009010868830;;;68042100;AT;;50;0;rpm;0,363;0,262;kg;11V9;;;126;3 - 10;D x T x H;100 x 35 x 20;100;35;20;33778__11v9_12v9_tn75669_tn495027_front_mdb.jpg;33778__11v9_front_sn532564_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20054;Werkzeugschleifscheiben;31317;Werkzeugschleifscheiben;33778;CNC-Werkzeugschleifscheiben kunstharzgeb. CBN Nassschliff für un- und niedriglegierte Stähle, hochlegierte Stähle und HSS;TYROLIT Topfschleifscheibe CBN Kunstharz 11V9 100x35x20 3-10 BL126-3-PD STARTEC-;;;;;;;CNC-Werkzeugschleifscheiben kunstharzgeb. CBN Nassschliff;für un- und niedriglegierte Stähle, hochlegierte Stähle und HSS;Kunstharzgebundene CBN-Schleifscheibe zur Bearbeitung aller spanabhebenden Werkzeuge in der Holz- und Metallindustrie sowie von Schermessern. Geeignet für CNC-Schleifmaschinen.;Dieses Werkzeug ermöglicht Ihnen das Schleifen sämtlicher spanabhebenden Werkzeuge für die Holz- und Metallindustrie sowie diverser Schermesser. Die verschleißfeste Bindung und eine hohe Kornkonzentration erhöhen die Standzeiten gegenüber Trockenschliffscheiben um ein Vielfaches.;Für das Schleifen sämtlicher spanabhebender Werkzeuge für die Holz- und Metallindustrie sowie diverser Schermesser;;;;;;;;Für Nassschliff;Hohe Standzeiten;Kühler Schliff;;;DPD50;;;;;;;;;;
872338;41F 115x2,5x22,23 A30Q-BFXA;25;ST;"Edelstahl;Stahl";"Trennen global;B2C Shop";41 TRENNSCHEIBE GERADE, GEWEBEV.;9003178723383;9009018723384;21011315;31191506;68042218;AT;X;80;0;rpm;0,058;0,055;kg;41;F;gerade Trennscheibe;30;A 30 Q- BFX A;D x T x H;115 x 2,5 x 22,23;115;2,5;22,23;639__41_125_1-0_22-23_a60q-bfp_mdb.jpg;639__41_125_1-0_22-23_a60q-bfp_mdb.jpg;;;;;;;PREMIUM;19999;Trennscheiben;20001;Freihand Trennscheiben;38;Winkelschleifer;639;PREMIUM 2in1 Trennscheiben für Stahl und Edelstahl;Tyrolit Trennscheibe gerade 115x2,5x22,23 mm A30 PREMIUM Stahl/Inox;Trennscheibe gerade 115x2,5x22,23 mm A30 PREMIUM Stahl/Inox;Tyrolit Trennscheibe 115x2,5x22,23 mm A30 Stahl/Inox;Tyrolit Trennscheibe 115x2,5x22,23 Stahl/Inox;Tyrolit Trennscheibe 115x2,5x22,23 mm;Tyrolit Trennscheibe PREMIUM; 115x2,5x22,23 Stahl/Inox;PREMIUM 2in1 Trennscheiben;für Stahl und Edelstahl;Hochleistungswerkzeug zum Trennen von Stahl und Edelstahl. Geeignet für alle gängigen Winkelschleifer.;Die PREMIUM 2in1 Trennscheibe für den Winkelschleifer ist das perfekte Werkzeug für eine Vielzahl von Trennanwendungen. Mit ihrem leistungsstarken Design und einer hohen chemischen Reinheit ist dieses Werkzeug die ideale Wahl zum Trennen von Stahl und Edelstahl. Aus hochwertigen Materialien gefertigt, bietet diese Trennscheibe eine hervorragende Haltbarkeit und Langlebigkeit. Erledigen Sie Ihre Arbeit schnell und effizient mit dieser einzigartigen Trennscheibe.;Zur Bearbeitung von verschiedenen Stahl- und Edelstahlqualitäten  ;Zum Trennen von Blechen, Profilen, Rohren, Stäben und Vollmaterial;;1.0 bis 1.9 mm für schnellstes Trennen und geringste Gratbildung;2.0 bis 3.5 mm für höchste Standzeit und Stabilität;;;;Die chemische Reinheit des Produktes verhindert Korrosionsbildung, Lochfraß sowie    Reduktion der Dauerfestigkeit und erzielt somit beste Ergebnisse auch auf Edelstahl;Kürzeste Arbeitszeiten dank ausgezeichneter Schnittigkeit und geringer thermischer Belastung am Werkstück (Hitzebildung);Hoher Komfort durch schnittige Spezifikation ;;;ABH2002;https://vimeo.com/429514737;PROD;;;;;;;;
872339;41F 125x2,5x22,23 A30Q-BFXA;25;ST;"Edelstahl;Stahl";"Trennen global;B2C Shop";41 TRENNSCHEIBE GERADE, GEWEBEV.;9003178723390;9009018723391;21011315;31191506;68042218;AT;X;80;0;rpm;0,068;0,066;kg;41;F;gerade Trennscheibe;30;A 30 Q- BFX A;D x T x H;125 x 2,5 x 22,23;125;2,5;22,23;639__41_125_1-0_22-23_a60q-bfp_mdb.jpg;639__41_125_1-0_22-23_a60q-bfp_mdb.jpg;;;;;;;PREMIUM;19999;Trennscheiben;20001;Freihand Trennscheiben;38;Winkelschleifer;639;PREMIUM 2in1 Trennscheiben für Stahl und Edelstahl;Tyrolit Trennscheibe gerade 125x2,5x22,23 mm A30 PREMIUM Stahl/Inox;Trennscheibe gerade 125x2,5x22,23 mm A30 PREMIUM Stahl/Inox;Tyrolit Trennscheibe 125x2,5x22,23 mm A30 Stahl/Inox;Tyrolit Trennscheibe 125x2,5x22,23 Stahl/Inox;Tyrolit Trennscheibe 125x2,5x22,23 mm;Tyrolit Trennscheibe PREMIUM; 125x2,5x22,23 Stahl/Inox;PREMIUM 2in1 Trennscheiben;für Stahl und Edelstahl;Hochleistungswerkzeug zum Trennen von Stahl und Edelstahl. Geeignet für alle gängigen Winkelschleifer.;Die PREMIUM 2in1 Trennscheibe für den Winkelschleifer ist das perfekte Werkzeug für eine Vielzahl von Trennanwendungen. Mit ihrem leistungsstarken Design und einer hohen chemischen Reinheit ist dieses Werkzeug die ideale Wahl zum Trennen von Stahl und Edelstahl. Aus hochwertigen Materialien gefertigt, bietet diese Trennscheibe eine hervorragende Haltbarkeit und Langlebigkeit. Erledigen Sie Ihre Arbeit schnell und effizient mit dieser einzigartigen Trennscheibe.;Zur Bearbeitung von verschiedenen Stahl- und Edelstahlqualitäten  ;Zum Trennen von Blechen, Profilen, Rohren, Stäben und Vollmaterial;;1.0 bis 1.9 mm für schnellstes Trennen und geringste Gratbildung;2.0 bis 3.5 mm für höchste Standzeit und Stabilität;;;;Die chemische Reinheit des Produktes verhindert Korrosionsbildung, Lochfraß sowie    Reduktion der Dauerfestigkeit und erzielt somit beste Ergebnisse auch auf Edelstahl;Kürzeste Arbeitszeiten dank ausgezeichneter Schnittigkeit und geringer thermischer Belastung am Werkstück (Hitzebildung);Hoher Komfort durch schnittige Spezifikation ;;;ABH2002;https://vimeo.com/429514737;PROD;;;;;;;;
